RowID,CaseID,Vol,Page,Order,Group,PreTitle,Forename,Surname,PostTitle,Status,Place1,County1,Place2,County2,Place3,County3
3960,3-2099-01,3,2099,1,,,George,Fane,,,Chelsea,Middlesex,,,,
3961,3-2099-02,3,2099,2,,,Thomas,Hawdin,,,St Clement Danes,Middlesex,,,,
3962,3-2099-03,3,2099,3,,,Laurence,Lowe,,,London,London,,,,
3963,3-2099-04,3,2099,4,,,Richard,Parkinson,,,Swines-head,Lancashire,,,,
3964,3-2099-05,3,2099,5,,Sir,Nicholas,Selwin,,,Preston,Sussex,,,,
3965,3-2099-06,3,2099,6,,,Robert,Townson,,,Cockerham,Lancashire,,,,
3966,3-2099-07,3,2099,7,,,Robert,Towvey,,,Sigglesthorne,Yorkshire,,,,
3967,3-2099-08,3,2099,8,,,Henry,Barlow,,,Wells,Somerset,,,,
3968,3-2099-09,3,2099,9,,,John,Butcher,,,,,,,,
3969,3-2099-10,3,2099,10,,,John,Gledhill,,brother of Richard,,,,,,
3970,3-2099-10,3,2099,10,,,Richard,Gledhill,,late brother of John,,,,,,
3971,3-2100-01,3,2100,1,,,William,Hunt,,,"Carbridge, Witney",Oxfordshire,,,,
3972,3-2100-02,3,2100,2,,,Peter,Johnson,,,Chard,Somerset,,,,
3973,3-2100-03,3,2100,3,,,John,Paston,,,Town Barningham,Norfolk,,,,
3974,3-2101-01,3,2101,1,,,Thomas,Pond,,,St Dunstan in the West,London,,,,
3975,3-2101-02,3,2101,2,,,Nicholas,Poyntz,,,Tickenham,Somerset,,,,
3976,3-2102-01,3,2102,1,,,Ralph,Royston,,,Cloworth,Nottinghamshire,,,,
3977,3-2102-02,3,2102,2,,,John,Rolleston,,,Staunton,Leicestershire,,,,
3978,3-2102-03,3,2102,3,,,Robert,Bradshaw,,,Ockham,Surrey,,,,
3979,3-2102-04,3,2102,4,,,Thomas,Copley,senior,recusant,Bredon,Worcestershire,,,,
3980,3-2102-04,3,2102,4,,,Thomas,Copley,junior,recusant,Bredon,Worcestershire,,,,
3981,3-2102-05,3,2102,5,,,Judith,Culme,,widow and admin of Philip,St Paul's Churchyard,London,,,,
3982,3-2102-05,3,2102,5,,,Philip,Culme,,late husband of Judith,,,,,,
3983,3-2102-06,3,2102,6,,,Oliver,Fitzwilliam,,,Nottingham,Nottinghamshire,Ipstones,Staffordshire,,
3984,3-2104-01,3,2104,1,,,William,Hopton,,,Bryers Norton,Oxfordshire,,,,
3985,3-2104-02,3,2104,2,,,Richard,Lane,,,Kingsthorpe,Northamptonshire,,,,
3986,3-2104-03,3,2104,3,,,Henry,Moore,,,Nettlecombe,Somerset,,,,
3987,3-2104-04,3,2104,4,,,Thomas,Randolph,,,Woodson,Worcestershire,,,,
3988,3-2105-01,3,2105,1,,,John,Smith,,,Snainton,Yorkshire,,,,
3989,3-2105-02,3,2105,2,,,Francis,Wainwright,junior,,Holt,Worcestershire,,,,
3990,3-2105-02,3,2105,2,,,Robert,Wainwright,,,Holt,Worcestershire,,,,
3991,3-2105-03,3,2105,3,,,Edward,Barnwell,,,Mileham,Norfolk,,,,
3992,3-2105-04,3,2105,4,,Sir,Francis,Rodes,bart,,Barlborough,Derbyshire,,,,
3993,3-2105-05,3,2105,5,,,William,Sparke,,alderman,Chester,Cheshire,,,,
3994,3-2105-06,3,2105,6,,,Robert,Long,,,,Yorkshire,,,,
3995,3-2106-01,3,2106,1,,,John,Atkins,,,Stanwick,Northamptonshire,,,,
3996,3-2106-02,3,2106,2,,Maj-Gen,Rowland,Laugharne,,,St Bride's,Pembrokeshire,,,,
3997,3-2106-03,3,2106,3,,Sir,Arthur,Loftus,,,,,,,,
3998,3-2106-03,3,2106,3,,Lady,Jane,Loftus,,wife of Sir Arthur,,,,,,
3999,3-2107-01,3,2107,1,,,Philip,Nash,,,Crewe,Cheshire,,,,
4000,3-2107-02,3,2107,2,,,Andrew,Richards,,,Wincanton,Somerset,,,,
4001,3-2107-03,3,2107,3,,Lady,Jane,Spottiswood,,,,,,,,
4002,3-2107-03,3,2107,3,,,Jane,Loftus,Viscountess Loftus,wife of 2nd Viscount,,,,,,
4003,3-2107-03,3,2107,3,,,Edward,Loftus,2nd Viscount Loftus,,,,,,,
4004,3-2107-03,3,2107,3,,Sir,Thomas,Carey,,,,,,,,
4005,3-2107-04,3,2107,4,,,Elizabeth,Thornhaugh,,widow and executrix of Colonel Francis,Nottingham,Nottinghamshire,,,,
4006,3-2107-04,3,2107,4,,Colonel,Francis,Thornhaugh,,late husband of Elizabeth,Nottingham,Nottinghamshire,,,,
4007,3-2108-01,3,2108,1,,,John,Bagshaw,,,Morton Pinkney,Northamptonshire,,,,
4008,3-2108-02,3,2108,2,,,John,Cosin,DD,,,,,,,
4009,3-2108-03,3,2108,3,,,William,Stable,,,Pontefract,Yorkshire,,,,
4010,3-2109-01,3,2109,1,,,Nicholas,Johns,,,,Monmouthshire,,,,
4011,3-2109-02,3,2109,2,,,Thomas,Bargrave,,,Eastry,Kent,,,,
4012,3-2109-03,3,2109,3,,,Paul,Weyman or Weymond,,,Ebony,Kent,,,,
4013,3-2109-04,3,2109,4,,,Richard,Ford,,merchant,London,London,,,,
4014,3-2109-05,3,2109,5,,,Robert,Maskew,,,Dunston,Derbyshire,,,,
4015,3-2109-06,3,2109,6,,,John,Jacob,senior,,Tavistock,Devon,,,,
4016,3-2109-06,3,2109,6,,,John,Jacob,junior,,Tavistock,Devon,,,,
4017,3-2110-01,3,2110,1,,,Richard,Sherborne,,,Slaideburn,Yorkshire,,,,
4018,3-2110-02,3,2110,2,,,John,Wood,,,Prestwich,Lancashire,,,,
4019,3-2110-03,3,2110,3,,,Johan,Cole,,widow,Wichampton,Dorset,,,,
4020,3-2110-03,3,2110,3,,,John,Cole,,son of Johan,Wichampton,Dorset,,,,
4021,3-2110-03,3,2110,3,,,Thomas,Cole,,son of Johan,Wichampton,Dorset,,,,
4022,3-2111-01,3,2111,1,,,William,Paulden,,,Wakefield,Yorkshire,,,,
4023,3-2111-02,3,2111,2,,,Robert,Kilvert,,,Mortlake,Surrey,,,,
4024,3-2111-03,3,2111,3,,,Adam,Robertson alias Hodgkinson,,,Hindley,Lancashire,,,,
4025,3-2111-04,3,2111,4,,,James,Yard,,merchant,London,London,,,,
4026,3-2111-05,3,2111,5,,,Elizabeth,Higham,,widow of Thomas,Lancaster,Lancashire,,,,
4027,3-2111-05,3,2111,5,,,Thomas,Higham,,late husband of Elizabeth,Lancaster,Lancashire,,,,
4028,3-2112-01,3,2112,1,,,Robert,Miller,,,Herringston,Dorset,,,,
4029,3-2112-02,3,2112,2,,,Robert,Townson,,,Cansfield,Lancashire,,,,
4030,3-2112-03,3,2112,3,,,Edward,Wheatley,,,Woolley,Yorkshire,,,,
4031,3-2112-04,3,2112,4,,,Richard,Merrydale,,,London,London,,,,
4032,3-2113-01,3,2113,1,,,Robert,Butler,,,Southwell,Nottinghamshire,,,,
4033,3-2113-02,3,2113,2,,Sir,Richard,Lee,,,Langley,Shropshire,,,,
4034,3-2113-03,3,2113,3,,,George,Radney or Rodney,,,Lyndhurst,Hampshire,,,,
4035,3-2114-01,3,2114,1,,,John,Edwards,,,Rorington,Shropshire,,,,
4036,3-2115-01,3,2115,1,,,Albert,Hodgson,,,Lintshall,Durham,,,,
4037,3-2115-02,3,2115,2,,,Barnabas,Oley,,,Chevet,Yorkshire,,,,
4038,3-2116-01,3,2116,1,,,Nicholas,Etherington,,,Theddlethorp,Yorkshire,,,,
4039,3-2116-02,3,2116,2,,,Humphrey,Forest,,,Over Tabley,Cheshire,,,,
4040,3-2117-01,3,2117,1,,,Roger,Haidock,,,Heapey,Lancashire,,,,
4041,3-2117-02,3,2117,2,,,Robert,Lee,,,Criggion,Montgomeryshire,,,,
4042,3-2117-03,3,2117,3,,,William,Lutton,,,Knapton,Yorkshire,,,,
4043,3-2117-04,3,2117,4,,,Thomas,Petre,,recusant,Lapley,Staffordshire,,,,
4044,3-2118-01,3,2118,1,,,Francis,Copledike,,recusant,Spixworth,Norfolk,,,,
4045,3-2118-02,3,2118,2,,,William,Roper,,recusant,"North Court, Stenmarth parish",Kent,,,,
4046,3-2118-03,3,2118,3,,,Anthony,Browne,,,South Weald,Essex,,,,
4047,3-2118-04,3,2118,4,,,John,Loveing,,,Staples Inn,London,,,,
4048,3-2118-05,3,2118,5,,,Christopher,Thursby,,,Castor,Northamptonshire,,,,
4049,3-2118-06,3,2118,6,,,John,Tidmarsh,,,Broadwell,Gloucestershire,,,,
4050,3-2119-01,3,2119,1,,,John,Windebank,,,Oxford,Oxfordshire,,,,
4051,3-2119-02,3,2119,2,,,John,Corindon,,,Bratton Clovelly,Devon,,,,
4052,3-2119-03,3,2119,3,,,Thomas,Killingbeck,,,Chapel Allerton,Yorkshire,,,,
4053,3-2119-04,3,2119,4,,,John,Lewes,,,Brixham,Devon,,,,
4054,3-2119-05,3,2119,5,,,Anthony,Pratt,,,Whittlesey,Cambridgeshire,,,,
4055,3-2119-05,3,2119,5,,,Millicent,Pratt,,father of Anthony,,,,,,
4056,3-2120-01,3,2120,1,,,Richard,Renicars,,,Pennington,Lancashire,,,,
4057,3-2120-02,3,2120,2,,,John,Rutter,,late,Kingsley,Cheshire,,,,
4058,3-2122-01,3,2122,1,,,Thomas,Shrimpton,,,Kinsham,Worcestershire,,,,
4059,3-2122-02,3,2122,2,,,Richard,Wilson,,,Chester,Cheshire,,,,
4060,3-2122-03,3,2122,3,,,Elizabeth,Mansfield,,recusant; late widow of Thomas Roots,,Kent,,,,
4061,3-2122-03,3,2122,3,,,Thomas,Roots,,,,,,,,
4062,3-2124-01,3,2124,1,,,Richard,Kenyon,,,Ashworth,Lancashire,,,,
4063,3-2124-02,3,2124,2,,,Susanna,Blackstone,,widow of John,,Northumberland,,,,
4064,3-2124-02,3,2124,2,,,John,Blackstone,MP,late husband of Susanna,,Northumberland,,,,
4065,3-2124-03,3,2124,3,,,John,Searle,,,Epping,Essex,,,,
4066,3-2124-04,3,2124,4,,Sir,George,Wintour,bart,recusant,Huddington,Worcestershire,,,,
4067,3-2124-05,3,2124,5,,,James,,Lord Mordington,,Mordington,Scotland,,,,
4068,3-2125-01,3,2125,1,,,William,Burrowes,,,Woodford,Essex,,,,
4069,3-2125-02,3,2125,2,,,Christopher,Anderton,,late,Lastock,Lancashire,,,,
4070,3-2125-02,3,2125,2,,,Francis,Anderton,,son of Christopher,,,,,,
4071,3-2127-01,3,2127,1,,,Thomas,Wray,,,Beamish,Durham,,,,
4072,3-2131-01,3,2131,1,,,John,Calvert,senior,recusant,Cockerham,Lancashire,,,,
4073,3-2131-01,3,2131,1,,,John,Calvert,junior,son of John senior,,,,,,
4074,3-2131-01,3,2131,1,,,Richard,Calvert,,son of John senior,,,,,,
4075,3-2132-01,3,2132,1,,,Charles,Duckworth,,minister,Chester,Cheshire,,,,
4076,3-2132-02,3,2132,2,,,Thomas,Fleetwood,,recusant,Ellastone,Staffordshire,,,,
4077,3-2132-03,3,2132,3,,,Thomas,Tomkins,,late King's chaplain,,,,,,
4078,3-2132-03,3,2132,3,,,Nathaniel,Tomkins,,son of Thomas,Elmridge,Worcestershire,,,,
4079,3-2133-01,3,2133,1,,Sir,Thomas,Timperley,,recusant,Hintlesham,Suffolk,,,,
4080,3-2133-01,3,2133,1,,,Michael,Timperley,,recusant; son of Thomas,,,,,,
4081,3-2134-01,3,2134,1,,,William,Miles,,,Ednaston,Derbyshire,,,,
4082,3-2135-01,3,2135,1,,,William,Bennett,,,Heytebury,Wiltshire,,,,
4083,3-2135-02,3,2135,2,,,Henry,Pycke,,,"Pewsey, Rainscombe",Wiltshire,,,,
4084,3-2135-03,3,2135,3,,,Thomas,Yeldon,,,Chagford,Devon,,,,
4085,3-2135-04,3,2135,4,,,John,Dalton,,,Barton on Humber,Lincolnshire,,,,
4086,3-2136-01,3,2136,1,,,Richard,Stapleton,,,Carleton,Yorkshire,,,,
4087,3-2136-01,3,2136,1,,Sir,Richard,Theakstone,,,,,,,,
4088,3-2137-01,3,2137,1,,,Charles,Barnwell,,,,,,,,
4089,3-2137-02,3,2137,2,,,William,Champion,,,Shapwick,Somerset,,,,
4090,3-2138-01,3,2138,1,,,William,Leming,,,,,,,,
4091,3-2138-02,3,2138,2,,,Thomas,Lowe,,,Stanton Harcourt,Oxfordshire,,,,
4092,3-2138-03,3,2138,3,,,John,Redman,,,,,,,,
4093,3-2138-04,3,2138,4,,,William,Lamb,,,,Cumberland,,,,
4094,3-2138-05,3,2138,5,,,James,Bunce,,alderman,London,London,,,,
4095,3-2140-01,3,2140,1,"claimants on rectory of Hartland, Devon",,,,,,Hartland,Devon,,,,
4096,3-2142-01,3,2142,1,,Colonel,Edward,Massey,,,,,,,,
4097,3-2143-01,3,2143,1,,,William,Norwich,,,Stathern,Leicestershire,,,,
4098,3-2143-02,3,2143,2,,,Molineux,Disney,,,Norton Disney,Lincolnshire,,,,
4099,3-2144-01,3,2144,1,,,William,Knight,,,Congleton,Cheshire,,,,
4100,3-2144-02,3,2144,2,,,Richard,Beamont,,,Mirfield,Yorkshire,,,,
4101,3-2144-03,3,2144,3,,Sir,Horatio,Carey,,,,,,,,
4102,3-2144-04,3,2144,4,,Sir,William,Hicks,,,,,,,,
4103,3-2144-05,3,2144,5,,,Robert,Peckham,,recusant,London,London,,,,
4104,3-2144-06,3,2144,6,,,John,Price,,,,Glamorganshire,,,,
4105,3-2145-01,3,2145,1,,,John,Rose,,late Provost Marshal to Lord Hopton,Castle Cary,Somerset,,,,
4106,3-2145-02,3,2145,2,,,Joan,Waller,,,,,,,,
4107,3-2145-03,3,2145,3,,,William,Matthews,,,Kingsland,Herefordshire,,,,
4108,3-2145-04,3,2145,4,,,Henry,Harvey,,,Bridgwater,Somerset,,,,
4109,3-2146-01,3,2146,1,,,William,Child,,,Shrawley,Worcestershire,,,,
4110,3-2146-02,3,2146,2,,,Henry,,1st Viscount Dunbar,,,,,,,
4111,3-2146-02,3,2146,2,,,John,,2nd Viscount Dunbar,,,,,,,
4112,3-2156-01,3,2156,1,,,Thomas,,Earl of Cleveland,,,,,,,
4113,3-2156-01,3,2156,1,,,Thomas,,Lord Wentworth,son of Earl of Cleveland,,,,,,
4114,3-2168-01,3,2168,1,,,John,Digby,Earl of Bristol,,,,,,,
4115,3-2168-01,3,2168,1,,,George,Digby,Lord Digby,son of Earl of Bristol,,,,,,
4116,3-2170-01,3,2170,1,,,George,Weston,,,,,,,,
4117,3-2170-01,3,2170,1,,,John,Weston,,,,Surrey,,Sussex,,
4118,3-2172-01,3,2172,1,,,Katherine,Miller,,widow of Hugh,,,,,,
4119,3-2172-01,3,2172,1,,,Hugh,Miller,,late husband of Katherine,,,,,,
4120,3-2172-02,3,2172,2,,,Christopher,Stuckey,,,Moreton Hampstead,Devon,,,,
4121,3-2172-03,3,2172,3,,Sir,Kenelm,Digby,,,Stoke Dry,Rutland,,,,
4122,3-2172-03,3,2172,3,,,Kenelm,Digby,,,Hanslope Park,Buckinghamshire,,,,
4123,3-2172-03,3,2172,3,,,Thomasine,Digby,,mother of Kenelm,Whitwick,Leicestershire,,,,
4124,3-2175-01,3,2175,1,,,William,Smith,,,Wharton,Cheshire,,,,
4125,3-2175-02,3,2175,2,,,Peter,Lambin,,,Ashford,Kent,,,,
4126,3-2175-02,3,2175,2,,,Joshua,Lambin,,,Pluckley,Kent,,,,
4127,3-2175-02,3,2175,2,,,Richard,Shotwater,,,Stanford,Kent,,,,
4128,3-2175-03,3,2175,3,,,William,Pilkington,,,Wigan,Lancashire,,,,
4129,3-2175-04,3,2175,4,,,Robert,Annison,,,Witton,Norfolk,,,,
4130,3-2175-05,3,2175,5,,Sir,John,Ogle,,,Pickenham,Lincolnshire,,,,
4131,3-2176-01,3,2176,1,,,David,Jenkins,,,,Glamorganshire,,,,
4132,3-2181-01,3,2181,1,,Sir,Ralph,Blackstone,bart,recusant,Gibside,Northumberland,,,,
4133,3-2181-01,3,2181,1,,Sir,William,Blackstone,,son of Sir Ralph,,,,,,
4134,3-2181-02,3,2181,2,,,,Gregson,,"minister of Panton, Lincs",,,,,,
4135,3-2181-03,3,2181,3,,,William,Salvyn,junior,,Newbiggen,Yorkshire,,,,
4136,3-2182-01,3,2182,1,,,George,Villiers,1st Duke of Buckingham,,,,,,,
4137,3-2182-01,3,2182,1,,,Katherine,Villiers,Duchess of Buckingham and Countess of Antrim,widow of 1st Duke of Buckingham; remarried Earl of Antrim,,,,,,
4138,3-2182-01,3,2182,1,,,Randall,,Earl of Antrim,husband of Katherine,,,,,,
4139,3-2182-01,3,2182,1,,,George,Villiers,2nd Duke of Buckingham,son of Katherine,,,,,,
4140,3-2182-01,3,2182,1,,Lord,Francis,Villiers,,son of Katherine,,,,,,
4141,3-2193-01,3,2193,1,,,Thomas,Stradling,,,St Bride's,Glamorganshire,,,,
4142,3-2193-02,3,2193,2,,,William,Herbert,Lord Powis,,Powis Castle,Montgomeryshire,,,,
4143,3-2193-02,3,2193,2,,,Ellinor,Herbert,,wife of Lord Powis,,,,,,
4144,3-2193-02,3,2193,2,,Sir,Percy,Herbert,,son of Lord Powis,,,,,,
4145,3-2200-01,3,2200,1,,Lieutenant,Thomas,Butler,,,,,,,,
4146,3-2200-02,3,2200,2,,,Benedict,Hall,,recusant,High Meadow,Gloucestershire,,,,
4147,3-2204-01,3,2204,1,,,William,Adams,,,Bodenham,Herefordshire,,,,
4148,3-2204-02,3,2204,2,,,Richard,Llewellin,,,"Barton, Keynton parish",Herefordshire,,,,
4149,3-2204-03,3,2204,3,,,Richard,Stoller or Stallard,,,Ross,Herefordshire,,,,
4150,3-2204-04,3,2204,4,,,Cuthbert,Collingwood,,,Dalden,Durham,,,,
4151,3-2206-01,3,2206,1,,,John,Osbaston or Osbaldeston,,,Chadlington,Oxfordshire,,,,
4152,3-2206-02,3,2206,2,,,Marmaduke,Holtby,,,Scackleton,Yorkshire,,,,
4153,3-2207-01,3,2207,1,,,Michael,Cooper,,,"Ram Alley, Fleet Street",London,,,,
4154,3-2207-02,3,2207,2,,,Robert,Crofts,,,Yarpole,Herefordshire,,,,
4155,3-2207-03,3,2207,3,,,George,Ford,,,Congleton,Cheshire,,,,
4156,3-2207-04,3,2207,4,,,William,Layton,,,Sawley,Yorkshire,,,,
4157,3-2207-05,3,2207,5,,Sir,John,Skeffington,bart,,Fisherwick,Staffordshire,,,,
4158,3-2207-05,3,2207,5,,,William,Skeffington,,son of Sir John,Fisherwick,Staffordshire,,,,
4159,3-2208-01,3,2208,1,,,Anthony,Withers,,late one of the Committee of Westminster,,,,,,
4160,3-2208-02,3,2208,2,,,Alice,,Lady Moore,widow of 2nd Viscount Moore,Drogheda,Ireland,,,,
4161,3-2208-02,3,2208,2,,,Charles,,2nd Viscount Moore,late husband of Alice,,,,,,
4162,3-2208-02,3,2208,2,,,Anthony,Bromsgrove,,,Kingham,Oxfordshire,,,,
4163,3-2208-02,3,2208,2,,,John,Allen,,,Kingham,Oxfordshire,,,,
4164,3-2208-02,3,2208,2,,,Giles,Harris,,deceased,Churchill,Oxfordshire,,,,
4165,3-2208-02,3,2208,2,,,Richard,Harris,,,Shorthampton,Oxfordshire,,,,
4166,3-2208-02,3,2208,2,,,George,Moorecroft,,,Churchill,Oxfordshire,,,,
4167,3-2208-02,3,2208,2,,,Richard,Brayne,,,,,,,,
4168,3-2208-02,3,2208,2,,,Thomas,Sessions,,,,,,,,
4169,3-2208-02,3,2208,2,,,John,Taplin,,,,,,,,
4170,3-2208-02,3,2208,2,,,Thomas,Bridges,,,,,,,,
4171,3-2208-02,3,2208,2,,,Katherine,White,,widow,,,,,,
4172,3-2208-02,3,2208,2,,,William,Bridges,,,,,,,,
4173,3-2208-02,3,2208,2,,,John,Whitley,,,,,,,,
4174,3-2208-02,3,2208,2,,,George,Arundell,,,Quick,Cornwall,,,,
4175,3-2208-02,3,2208,2,,,John,Bucke,,,Hanby Grange,Lincolnshire,,,,
4176,3-2208-02,3,2208,2,,,Peter,Heywood,,,Heywood,Lancashire,,,,
4177,3-2208-02,3,2208,2,,,James,Heron,,,Abingdon,Berkshire,,,,
4178,3-2208-02,3,2208,2,,Sir,James,Bridgeman,,,Whitley,Cheshire,,,,
4179,3-2208-02,3,2208,2,,,Richard,Gibson,,,Savoy,Middlesex,,,,
4180,3-2208-02,3,2208,2,,,Anne,Hacker,,widow; now wife of William Busby,Churchill,Oxfordshire,,,,
4181,3-2208-02,3,2208,2,,,Henry,Harris,,,Churchill,Oxfordshire,,,,
4182,3-2208-02,3,2208,2,,,Henry,Hastings,junior,,Puddletown,Dorset,,,,
4183,3-2208-02,3,2208,2,,,George,Randell,,,Lasewick,Cornwall,,,,
4184,3-2208-02,3,2208,2,,,John,Richman alias Webb,,,Charlton,Wiltshire,,,,
4185,3-2208-02,3,2208,2,,,Thomas,Hills,,,Foxton,Cambridgeshire,,,,
4186,3-2208-02,3,2208,2,,,Richard,Wiltshire,,,Westminster,Middlesex,,,,
4187,3-2210-01,3,2210,1,,Sir,Nicholas,Slanning,MP,,Pendennis Castle,Cornwall,,,,
4188,3-2211-01,3,2211,1,,,William,Gage,,,Framfield,Sussex,Bentley,Sussex,,
4189,3-2211-01,3,2211,1,,,Bridget,Gage,,wife of William,,,,,,
4190,3-2211-01,3,2211,1,,,Thomas,Gage,,son of William,,,,,,
4191,3-2213-01,3,2213,1,,,George,Colt,,,St Martin in the Fields,Middlesex,,,,
4192,3-2213-02,3,2213,2,,Dame,Anne,Herris,,widow,Writtle,Essex,,,,
4193,3-2214-01,3,2214,1,,Sir,Bevill,Grenville,,late,Stow,Cornwall,,,,
4194,3-2215-01,3,2215,1,,,George,Aislaby,,,York,Yorkshire,,,,
4195,3-2215-02,3,2215,2,,,Mathias,Driffield,,,Easingwold,Yorkshire,,,,
4196,3-2216-01,3,2216,1,,,Marmaduke,Monckton,,,Hodreyde,Yorkshire,,,,
4197,3-2216-02,3,2216,2,,,Robert,Nesse,,,Leeds,Yorkshire,,,,
4198,3-2216-03,3,2216,3,,,William,Weston,,,Shippon,Berkshire,,,,
4199,3-2216-04,3,2216,4,,,William,Morgan,junior,,Wells,Somerset,,,,
4200,3-2216-05,3,2216,5,,,Henry,Redshaw,,,Sundley Raynes,Yorkshire,,,,
4201,3-2216-06,3,2216,6,,,Robert,Thomas,,,Cowbridge,Glamorganshire,,,,
4202,3-2216-07,3,2216,7,,,William,Bailes,,,Horsley Parva,Essex,,,,
4203,3-2216-08,3,2216,8,,,Francis,Berkeley,,,London,London,,,,
4204,3-2217-01,3,2217,1,,,Samuel,Boardman,,,Gaddesby,Leicestershire,,,,
4205,3-2217-02,3,2217,2,,,John,Fortescue,,,Cookhill,Worcestershire,,,,
4206,3-2217-02,3,2217,2,,,William,Fortescue,,recusant; late father of John,,,,,,
4207,3-2217-02,3,2217,2,,Sir,Nicholas,Fortescue,,recusant; late grandfather of John,,,,,,
4208,3-2219-01,3,2219,1,,Sir,John,Somerset,,,Pauntley,Gloucestershire,,,,
4209,3-2221-01,3,2221,1,,,John,Thorold,,,London,London,,,,
4210,3-2221-02,3,2221,2,,,John,Corbett,,,St James',Middlesex,,,,
4211,3-2221-03,3,2221,3,,,Foulke,Fisher,,,"Hidcote, Mickleton",Gloucestershire,,,,
4212,3-2221-04,3,2221,4,,,John,James,,,Barking parish,London,,,,
4213,3-2221-05,3,2221,5,,,Robert,Moore,,,St Clement Danes,Middlesex,,,,
4214,3-2221-06,3,2221,6,,,Henry,Tooker,,,Winchester,Hampshire,,,,
4215,3-2222-01,3,2222,1,,,Charles,Townley,,,,,,,,
4216,3-2222-01,3,2222,1,,,Richard,Townley,,son of Charles,,,,,,
4217,3-2222-01,3,2222,1,,,Christopher,Townley,,brother of Charles,,Lancashire,,,,
4218,3-2225-01,3,2225,1,,,Thomas,Tudor,,,St Martin in the Fields,Middlesex,,,,
4219,3-2226-01,3,2226,1,,,George,Walshe,,,Westminster,Middlesex,,,,
4220,3-2226-02,3,2226,2,,,Walter,Acton,,,Nudenham,Shropshire,,,,
4221,3-2226-03,3,2226,3,,,Henry,Browne,,,Tysoe,Warwickshire,,,,
4222,3-2226-04,3,2226,4,,,Timothy,Eman,,,Westminster,Middlesex,,,,
4223,3-2226-05,3,2226,5,,,Albine,Francis,,servant of Duke of Richmond,Cobham,Kent,,,,
4224,3-2226-06,3,2226,6,,,Andrew,Huddleston,,recusant,Hutton John,Cumberland,,,,
4225,3-2228-01,3,2228,1,,,Thomas,Hull,,,Windsor,Surrey,,,,
4226,3-2228-02,3,2228,2,,,John,Pyvinch,,,Wisterton,Herefordshire,,,,
4227,3-2228-03,3,2228,3,,,Thomas,Soame,,,Frecknam,Cambridgeshire,,,,
4228,3-2228-04,3,2228,4,,,Katherine,Mayo,,widow,Bodenham,Herefordshire,,,,
4229,3-2228-04,3,2228,4,,,Thomas,Mayo,,son of Katherine,,,,,,
4230,3-2228-05,3,2228,5,,Sir,William,Playters,bart,,Sotterley,Suffolk,,,,
4231,3-2228-06,3,2228,6,,Sir,Walter,Vavasour,bart,,Hazlewood,Yorkshire,,,,
4232,3-2230-01,3,2230,1,,,John,Wedderborne,MD,,,,,,,
4233,3-2230-02,3,2230,2,,Sir,Francis,Mannock,bart,,"Gifford's Hall, Stoke Nayland",Suffolk,,,,
4234,3-2231-01,3,2231,1,,,Richard,Seymour,,,Hanford,Dorset,,,,
4235,3-2231-02,3,2231,2,,Sir,Basil,Brook,,,Madeley,Shropshire,,,,
4236,3-2231-02,3,2231,2,,,Thomas,Brook,,son and heir of Sir Basil,,,,,,
4237,3-2232-01,3,2232,1,,,Thomas,Middleton,MP,,Horsham,Sussex,,,,
4238,3-2232-01,3,2232,1,,,John,Middleton,,son of Thomas,,,,,,
4239,3-2234-01,3,2234,1,,,Thomas,Howard,,"son and heir of Edward, Lord Howard of Escrick",,,,,,
4240,3-2234-01,3,2234,1,,,Edward,Howard,Lord Howard of Escrick,father of Thomas,,,,,,
4241,3-2235-01,3,2235,1,,,Cressy,Tasburgh,,,,Essex,,,,
4242,3-2235-02,3,2235,2,,,Henry,Wilmot,1st Baron Wilmot,,Adderbury,Oxfordshire,,,,
4243,3-2235-02,3,2235,2,,,Anne,Wilmot,,wife of Henry,Adderbury,Oxfordshire,,,,
4244,3-2236-01,3,2236,1,,,Henry,Huddleston,,,Sawston,Cambridgeshire,,,,
4245,3-2236-02,3,2236,2,,,Henry,Maddock,,,South Brent,Devon,,,,
4246,3-2236-03,3,2236,3,,,Edmund,Monckton,,,Howden,Yorkshire,,,,
4247,3-2236-04,3,2236,4,,,Henry,Stevens,junior,son of senior; student in Oxford,University of Oxford,Oxfordshire,,,,
4248,3-2236-04,3,2236,4,,,Henry,Stevens,senior,father of junior,Esington,Oxfordshire,,,,
4249,3-2237-01,3,2237,1,,,John,Arundel,,,Trerise,Cornwall,,,,
4250,3-2237-01,3,2237,1,,,Richard,Arundel,,son of John,,,,,,
4251,3-2239-01,3,2239,1,,,John,Capel,,,Hammersmith,Middlesex,,,,
4252,3-2239-02,3,2239,2,,Lady,Anne,Gibb,,wife of Sir Henry,Jarrow,Durham,,,,
4253,3-2239-02,3,2239,2,,Sir,Henry,Gibb,bart,,Jarrow,Durham,,,,
4254,3-2240-01,3,2240,1,,,Walter,Kendall,,,Pyling,Cornwall,,,,
4255,3-2240-02,3,2240,2,,,William,Smithson,,,St Giles in the Fields,Middlesex,,,,
4256,3-2240-03,3,2240,3,,,Richard,Shelton,,,"Perton, Tettenhall parish",Staffordshire,,,,
4257,3-2240-04,3,2240,4,,,William,Eure,5th Lord Eure,son of Ralph; grandson of 4th Lord Eure,,,,,,
4258,3-2240-04,3,2240,4,,,Ralph,Eure,,father of 5th Lord Eure,,,,,,
